4.59005654817804,0,5.69943972522206
4.69043002993891,0,6.01591322751029
4.56330598188939,0,5.8406416573734
4.52936847257181,0,5.78197732224126
4.8338981155962,0,5.99296342323172
4.63375764284,0,5.79240366630973
4.28771595520264,0,5.42539044911151
4.92870191133357,0,6.22297301475382
4.69774936728118,0,5.97304596158396
4.77659930161562,0,5.92023703781961
4.71492104994721,0,5.93171454270221
4.71043069664558,0,5.96921893816066
4.63278535302106,0,6.01322603888949
4.77996347636125,0,6.05608119019395
4.6931810633108,0,6.19786877441789
4.72915616576908,0,6.11809719804135
4.76898827121749,0,6.02489932319422
4.53152364581979,0,5.99992862552011
4.53044663979215,0,5.98166670462787
4.51961229762644,0,5.99495843636224
4.5685062016165,0,5.87296250302698
4.64246597073179,0,6.07488615524705
4.81785927939844,0,6.10389997643777
5.59136004524191,0,7.11963563801764
5.2257466737132,0,6.58077782392271
5.23164323328004,0,6.80195022008516
5.36363683266868,0,7.08086789669078
4.69866052907543,0,5.94620564070237
4.68213122712422,0,5.88443597434946
4.74493212836325,1,6.15145528341692
4.67842064772768,1,6.01469267322719
4.67934958416234,1,5.95557826854357
4.66249525260736,0,6.05067640673983
4.1026433650368,2,5.69507803402605
3.95699637107088,0,4.79744207363521
3.81109708683819,0,4.34769395559338
3.52929738428947,0,4.03069453514564
3.77734810210154,0,4.28220629939167
4.04830062372069,0,4.72295322164447
4.00914971615887,0,4.70320392625946
3.89995042419388,0,4.34769395559338
3.86702563949741,0,4.36182392735636
3.81109708683819,0,4.38452351487247
4.47163879336357,0,5.79514548067017
4.55492896955134,0,5.82008293035236
4.11251186617755,0,5.1149953094205
4.16044436392662,0,5.20345708552408
4.51961229762644,0,5.91916263535258
4.4236483093647,0,5.68799178874988
4.32941668440158,0,5.37203240437032
4.08933202039856,0,5.09925648574978
4.18661983833127,0,5.25749537202778
3.65325227647079,2,5.60322521966489
3.6609942506244,2,5.51584517907661
3.4904285153901,2,4.35156742718917
3.43720781918519,2,4.28220629939167
3.92592591059714,2,5.05624580534831
4.01277290852829,2,5.13462127387725
3.76815263500844,2,4.76983680754333
3.92395157629342,2,4.98360662170834
4.07584109065754,2,5.38724357574244
3.958906591327,2,5.11739483066779
4.63763737612559,0,6.05818817915089
3.97781074596615,2,5.39044065542384
4.39814601655377,0,5.71340271803319
4.49312068217947,0,5.97253653722246
4.50424426739813,1,5.72489143786644
4.45667017766965,1,5.76110754127547
4.36944785246702,1,5.52823790214127
4.49423862528081,1,5.6896835502767
4.18205014264121,0,5.30031536921071
4.40549899085902,1,5.83012139669922
4.42484663185681,0,5.55644188675749
4.65014355163082,0,5.88693701775405
4.4624538837865,2,5.8996233434424
3.90197266957464,2,4.90379219847821
3.98527346716774,2,5.0536947835567
4.12228393091134,2,5.26372592177842
3.88567903008854,2,5.37897526956549
4.05871738457895,2,5.47730002207648
3.958906591327,2,5.36082257189943
3.88362353090645,2,5.48063892334199
3.81109708683819,2,5.30380229677861
3.6454498961866,2,4.99653636971675
3.78191432008113,2,5.21439213161028
3.70868208141012,2,4.83469334426634
3.90399083373088,2,5.35185813347607
4.17284762371004,2,5.53141124871541
4.21212759787848,2,5.60690439967971
3.61899332664977,2,4.6931810633108
