Syngnathidae_Micrognathus_andersonii_USNMAG9RQ99
Syngnathidae_Festucalex_cinctus_BOLD_ANGBF46315_19
Centriscidae_Centriscus_cristatus_CSIROGT4449
Callionymidae_Synchiropus_monacanthus_NCBI_JF494647.1
Centriscidae_Aeoliscus_strigatus_CEO32
Syngnathidae_Haliichthys_taeniophorus_CSIROGT4114
Centriscidae_Notopogon_xenosoma_BOLD_FMVIC157_08
Syngnathidae_Hippocampus_dahli_BOLD_FOAH720_08
Fistulariidae_Fistularia_corneta_CEO62
Callionymidae_Diplogrammus_infulatus_NCBI_JF493381.1
Syngnathidae_Hippocampus_erectus_CEO134
Callionymidae_Anaora_tentaculata_CEO61
Callionymidae_Synchiropus_masudai_CEO74
Syngnathidae_Syngnathus_exilis_CEO57
Syngnathidae_Hypselognathus_rostratus_CEO108
Callionymidae_Callionymus_maculatus_NCBI_KJ204766.1
Callionymidae_Callionymus_beniteguri_NCBI_HM180832.1
Pegasidae_Pegasus_volitans_CEO58
Mullidae_Upeneus_quadrilineatus_CSIROIN02060
Syngnathidae_Bhanotia_fasciolata_BOLD_ANGBF46233_19
Mullidae_Parupeneus_trifasciatus_NCBI_FJ459576.1
Dactylopteridae_Dactylopterus_volitans_CEO70
Syngnathidae_Microphis_aculeatus_NCBI_KY066127.1
Callionymidae_Callionymus_lunatus_CEO4
Callionymidae_Callionymus_regani_NCBI_KF489517.1
Callionymidae_Diplogrammus_goramensis_CEO93
Solenostomidae_Solenostomus_cyanopterus_CEO37
Syngnathidae_Microphis_jagorii_BOLD_ANGBF46344_19
Callionymidae_Callionymus_japonicus_NCBI_KY371266.1
Syngnathidae_Apterygocampus_epinnulatus_BOLD_GBMIN96762_17
Syngnathidae_Syngnathus_schlegeli_BOLD_ANGBF988_12
Syngnathidae_Hippocampus_kelloggi_UW153288
Callionymidae_Diplogrammus_xenicus_NCBI_KF265030.1
Syngnathidae_Syngnathus_springeri_CEO100
Callionymidae_Synchiropus_kiyoae_NCBI_KF265045.1
Callionymidae_Synchiropus_phasis_BOLD_FOAO1789_19
Syngnathidae_Doryrhamphus_japonicus_BOLD_ANGBF46309_19
Syngnathidae_Heraldia_nocturna_BOLD_GBMIN121479_17
Syngnathidae_Bryx_dunckeri_BOLD_GBMIN121470_17
Callionymidae_Callionymus_sokonumeri_NCBI_KY371215.1
Mullidae_Parupeneus_fraserorum_NCBI_DQ885034.1
Syngnathidae_Hippocampus_pontohi_BOLD_ANGBF46117_19
Callionymidae_Callionymus_planus_NCBI_KF265063.1
Syngnathidae_Microphis_brachyurus_CEO116
Syngnathidae_Vanacampus_vercoi_BOLD_GBMIN126172_17
Syngnathidae_Hippocampus_reidi_CEO53
Syngnathidae_Hippocampus_whitei_BOLD_ANGBF49731_19
Callionymidae_Synchiropus_picturatus_CEO23
Syngnathidae_Cosmocampus_balli_BOLD_GBMIN96765_17
Mullidae_Upeneus_suahelicus_NCBI_KP293705.1
Syngnathidae_Corythoichthys_haematopterus_CEO34
Callionymidae_Synchiropus_postulus_NCBI_JF494652.1
Mullidae_Parupeneus_barberinus_CEO47
Syngnathidae_Hippocampus_guttulatus_BOLD_ABRMF034_06
Syngnathidae_Microphis_retzii_BOLD_BIFD2378_14
Syngnathidae_Syngnathus_scovelli_CEO71
Callionymidae_Callionymus_goodladi_BOLD_FOAN155_11
Mullidae_Mulloidichthys_dentatus_CEO43
Syngnathidae_Kaupus_costatus_BOLD_ANGBF46329_19
Syngnathidae_Phoxocampus_diacanthus_BOLD_FUT474_18
Syngnathidae_Choeroichthys_sculptus_CEO3
Callionymidae_Synchiropus_goodenbeani_CEO82
