1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.078812000000000194e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.310702799999999668e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.604122399999999823e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.129907099999999928e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.762794700000000339e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.526932799999999563e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.106555899999999759e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.415192799999999959e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.829888199999999895e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.577796600000000091e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.626579600000000098e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.347174799999999714e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.569707999999999583e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.071096500000000132e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.224856799999999982e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.989041200000000162e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.293405700000000269e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.685452000000000044e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.735296299999999903e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.492746199999999940e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.746470000000000133e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.088083799999999879e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.986612499999999837e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.534829299999999744e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019448000000000056e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.948369399999999932e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.768236799999999886e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.242599200000000223e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.236370300000000061e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.893426100000000084e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.157603299999999641e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.107515999999999425e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.419647899999999990e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.130391200000000124e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.017985299999999954e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600836000000000033e-03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.229299999999999464e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.490988800000000003e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.575510399999999589e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.373702100000000051e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.775270500000000057e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.029940600000000248e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.570859600000000023e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.902292100000000166e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.988376500000000116e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.780120000000000178e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.762794700000000339e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.256379100000000165e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.287439299999999981e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.893426100000000084e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.965433800000000036e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.621314599999999967e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.905108299999999991e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.373678499999999983e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.246949999999999637e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.517323999999999951e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.197060399999999775e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.252960200000000468e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.213512700000000097e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.164360599999999926e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.876911600000000235e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.874910000000000073e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.690618299999999519e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.252960200000000468e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.535681834500000065e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.257879899999999856e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.280814700000000084e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.405705200000000238e-02
